date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:43	33055/33055	---M-Z	200	added ('OK')	application/x-javascript	etag:%22811f-62a62ae4-796ba;gz%22	https://noithatmansion.vn/wp-content/themes/flatsome/assets/libs/packery.pkgd.min.js?ver=3.15.4	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/themes/flatsome/assets/libs/packery.pkgd.min2855.js	(from https://noithatmansion.vn/)
22:06:43	93675/93675	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216deb-62a62af2-18ee856;gz%22	https://noithatmansion.vn/wp-content/webgiareorg/public/thirdparty/vuejs-2.6.10/vue.min.js?v=1655057138	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/webgiareorg/public/thirdparty/vuejs-2.6.10/vue.minc60b.js	(from https://noithatmansion.vn/)
22:06:43	1211/1211	---M-Z	200	added ('OK')	application/x-javascript	etag:%224bb-62dad3ac-3021110;gz%22	https://noithatmansion.vn/wp-content/webgiareorg/public/javascript/footer.js?v=1658508204	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/webgiareorg/public/javascript/footer45be.js	(from https://noithatmansion.vn/)
22:06:43	66231/66231	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:43%20GMT	https://noithatmansion.vn/danh-muc-san-pham/san-pham/phong-khach/tu-trang-tri/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/phong-khach/tu-trang-tri/index.html	(from https://noithatmansion.vn/)
22:06:43	937/937	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a9-62cf7a68-8e176c;gz%22	https://noithatmansion.vn/wp-content/themes/noithatmansion/javascript/d.js?v=1657764456	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/themes/noithatmansion/javascript/d4789.js	(from https://noithatmansion.vn/)
22:06:46	69490/69490	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:45%20GMT	https://noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/index.html	(from https://noithatmansion.vn/)
22:06:46	66248/66248	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:45%20GMT	https://noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/ban-trang-diem/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/ban-trang-diem/index.html	(from https://noithatmansion.vn/)
22:06:46	69804/69804	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:45%20GMT	https://noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/giuong-ngu/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/giuong-ngu/index.html	(from https://noithatmansion.vn/)
22:06:46	66198/66198	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:46%20GMT	https://noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/tu-quan-ao/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/phong-ngu/tu-quan-ao/index.html	(from https://noithatmansion.vn/)
22:06:48	70603/70603	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:47%20GMT	https://noithatmansion.vn/category/review/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/review/index.html	(from https://noithatmansion.vn/)
22:06:48	79837/79837	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:48%20GMT	https://noithatmansion.vn/du-an-thiet-ke/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/du-an-thiet-ke/index.html	(from https://noithatmansion.vn/)
22:06:49	92086/92086	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:48%20GMT	https://noithatmansion.vn/category/tin-tuc/du-an/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/du-an/index.html	(from https://noithatmansion.vn/)
22:06:49	62118/62118	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:48%20GMT	https://noithatmansion.vn/du-an-thi-cong/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/du-an-thi-cong/index.html	(from https://noithatmansion.vn/)
22:06:49	99688/99688	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:48%20GMT	https://noithatmansion.vn/san-pham/bo-sofa-va-ban-tra-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/bo-sofa-va-ban-tra-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:49	3790/3790	---M--	200	added ('OK')	image/png	etag:%22ece-62a62ae4-18edd12;;;%22	https://noithatmansion.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://noithatmansion.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.4)
22:06:49	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-62a62ae4-18edd13;;;%22	https://noithatmansion.vn/wp-content/themes/flatsome/assets/img/underline.png	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/themes/flatsome/assets/img/underline.png	(from https://noithatmansion.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.4)
22:06:50	98535/98535	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:49%20GMT	https://noithatmansion.vn/san-pham/giuong-ngu-go-oc-cho-hien-dai/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/giuong-ngu-go-oc-cho-hien-dai/index.html	(from https://noithatmansion.vn/)
22:06:53	97670/97670	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:50%20GMT	https://noithatmansion.vn/san-pham/ban-tho-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/ban-tho-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:54	96654/96654	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:51%20GMT	https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:54	96571/96571	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:51%20GMT	https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/tu-bep-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:54	96206/96206	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:51%20GMT	https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:56	96790/96790	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:54%20GMT	https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/index.html	(from https://noithatmansion.vn/)
22:06:57	96634/96634	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:56%20GMT	https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/index.html	(from https://noithatmansion.vn/)
22:06:57	96105/96105	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:56%20GMT	https://noithatmansion.vn/giuong-ngu-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/giuong-ngu-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:58	92138/92138	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:57%20GMT	https://noithatmansion.vn/mau-noi-that-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/mau-noi-that-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:58	97288/97288	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:55%20GMT	https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/index.html	(from https://noithatmansion.vn/)
22:06:59	115747/115747	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:58%20GMT	https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-biet-thu-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:06:59	107676/107676	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:58%20GMT	https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/index.html	(from https://noithatmansion.vn/)
22:07:00	112239/112239	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:59%20GMT	https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/index.html	(from https://noithatmansion.vn/)
22:07:00	102257/102257	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:06:59%20GMT	https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-oc-cho-hien-dai/index.html	(from https://noithatmansion.vn/)
22:07:01	96024/96024	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:00%20GMT	https://noithatmansion.vn/thiet-ke-nha-o-phong-cach-hien-dai-don-gian-khong-phai-ai-cung-biet/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/thiet-ke-nha-o-phong-cach-hien-dai-don-gian-khong-phai-ai-cung-biet/index.html	(from https://noithatmansion.vn/)
22:07:01	95519/95519	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:00%20GMT	https://noithatmansion.vn/phong-cach-thiet-ke-hien-dai-trong-thiet-ke-noi-that/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/phong-cach-thiet-ke-hien-dai-trong-thiet-ke-noi-that/index.html	(from https://noithatmansion.vn/)
22:07:02	95460/95460	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:01%20GMT	https://noithatmansion.vn/dac-diem-noi-bat-cua-nha-theo-phong-cach-hien-dai/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/dac-diem-noi-bat-cua-nha-theo-phong-cach-hien-dai/index.html	(from https://noithatmansion.vn/)
22:07:02	94025/94025	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:01%20GMT	https://noithatmansion.vn/6-nguyen-tac-thiet-ke-noi-that-phong-tho-hien-dai-can-phai-ghi-nho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/6-nguyen-tac-thiet-ke-noi-that-phong-tho-hien-dai-can-phai-ghi-nho/index.html	(from https://noithatmansion.vn/)
22:07:02	100484/100484	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:01%20GMT	https://noithatmansion.vn/nang-tam-khong-gian-song-cung-sofa-go-oc-cho-cao-cap/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/nang-tam-khong-gian-song-cung-sofa-go-oc-cho-cao-cap/index.html	(from https://noithatmansion.vn/)
22:07:02	1085/1085	---M--	200	added ('OK')	image/png	etag:%2243d-62ca8c42-282aff4;;;%22	https://noithatmansion.vn/wp-content/themes/noithatmansion/images/zalo.png	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/themes/noithatmansion/images/zalo.png	(from https://noithatmansion.vn/wp-content/themes/noithatmansion/css/d.css?v=1658508204)
22:07:04	95534/95534	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:03%20GMT	https://noithatmansion.vn/xu-huong-thiet-ke-noi-that-nha-bep-hien-dai/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/xu-huong-thiet-ke-noi-that-nha-bep-hien-dai/index.html	(from https://noithatmansion.vn/)
22:07:04	92789/92789	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:03%20GMT	https://noithatmansion.vn/chung-cu-noi-that-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/chung-cu-noi-that-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:07:04	92721/92721	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:03%20GMT	https://noithatmansion.vn/phong-cach-noi-that-go-oc-cho-dinh-cao/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/phong-cach-noi-that-go-oc-cho-dinh-cao/index.html	(from https://noithatmansion.vn/)
22:07:04	94621/94621	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:04%20GMT	https://noithatmansion.vn/nhung-tac-dung-cua-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/nhung-tac-dung-cua-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:07:05	94439/94439	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:05%20GMT	https://noithatmansion.vn/huong-dan-ve-sinh-ban-tra-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/huong-dan-ve-sinh-ban-tra-go-oc-cho/index.html	(from https://noithatmansion.vn/)
22:07:05	85469/85469	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:05%20GMT	https://noithatmansion.vn/chinh-sach-bao-mat/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/chinh-sach-bao-mat/index.html	(from https://noithatmansion.vn/)
22:07:06	83251/83251	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:06%20GMT	https://noithatmansion.vn/chinh-sach-ban-hang/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/chinh-sach-ban-hang/index.html	(from https://noithatmansion.vn/)
22:07:06	79734/79734	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:06%20GMT	https://noithatmansion.vn/chinh-sach-bao-hanh-bao-tri/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/chinh-sach-bao-hanh-bao-tri/index.html	(from https://noithatmansion.vn/)
22:07:08	25606/25606	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:07%20GMT	https://noithatmansion.vn/wp-json/wp/v2/pages/799	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/pages/799.json	(from https://noithatmansion.vn/gioi-thieu/)
22:07:08	80940/80940	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:07%20GMT	https://noithatmansion.vn/huong-dan-mua-hang/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/huong-dan-mua-hang/index.html	(from https://noithatmansion.vn/)
22:07:08	62471/62471	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:08%20GMT	https://noithatmansion.vn/my-account/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/my-account/index.html	(from https://noithatmansion.vn/)
22:07:08	64789/64789	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:07:08%20GMT	https://noithatmansion.vn/my-account/lost-password/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/my-account/lost-password/index.html	(from https://noithatmansion.vn/)
22:07:09	2768/2768	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:09%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgioi-thieu%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embede52e.json	(from https://noithatmansion.vn/gioi-thieu/)
22:07:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:07:09%20GMT	https://noithatmansion.vn/?p=799	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexa49c.html	(from https://noithatmansion.vn/gioi-thieu/)
22:07:09	2913/2913	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:07:09%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgioi-thieu%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed352a	(from https://noithatmansion.vn/gioi-thieu/)
22:07:09	157069/157069	---M--	200	added ('OK')	image/jpeg	etag:%222658d-62c71eb4-794c9;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/07/Untitled-5-01.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/07/Untitled-5-01.jpg	(from https://noithatmansion.vn/gioi-thieu/)
22:07:10	241400/241400	---M--	200	added ('OK')	image/jpeg	etag:%223aef8-62c33592-c59a4;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/07/60.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/07/60.jpg	(from https://noithatmansion.vn/gioi-thieu/)
22:07:10	76048/76048	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:10%20GMT	https://noithatmansion.vn/wp-json/wp/v2/pages/889	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/pages/889.json	(from https://noithatmansion.vn/thi-cong-noi-that-go-oc-cho/)
22:07:11	2887/2887	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:11%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthi-cong-noi-that-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed4c6f.json	(from https://noithatmansion.vn/thi-cong-noi-that-go-oc-cho/)
22:07:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:07:11%20GMT	https://noithatmansion.vn/?p=889	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexf45d.html	(from https://noithatmansion.vn/thi-cong-noi-that-go-oc-cho/)
22:07:12	3030/3030	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:07:11%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthi-cong-noi-that-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed71c3	(from https://noithatmansion.vn/thi-cong-noi-that-go-oc-cho/)
22:07:12	156771/156771	---M--	200	added ('OK')	image/jpeg	etag:%2226463-62bc06e0-285ffce;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514689467310_9dc7dfa1f7fc071491d5a88e8ddee3b3-1400x787.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514689467310_9dc7dfa1f7fc071491d5a88e8ddee3b3-1400x787.jpg	(from https://noithatmansion.vn/thi-cong-noi-that-go-oc-cho/)
22:07:12	57735/57735	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:12%20GMT	https://noithatmansion.vn/wp-json/wp/v2/pages/894	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/pages/894.json	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho/)
22:07:13	2640/2640	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:13%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthiet-ke-noi-that-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed7996.json	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho/)
22:07:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:07:13%20GMT	https://noithatmansion.vn/?p=894	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index3861.html	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho/)
22:07:14	2752/2752	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:07:14%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthiet-ke-noi-that-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed67dd	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho/)
22:07:14	140969/140969	---M--	200	added ('OK')	image/jpeg	etag:%22226a9-62c73ea0-211b53c;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/07/3-1-1049x800.jpeg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/07/3-1-1049x800.jpg	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho/)
22:07:15	4994/4994	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:07:15%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product_cat/27	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product_cat/27.json	(from https://noithatmansion.vn/danh-muc-san-pham/san-pham/)
22:07:15	20715/20715	---M-Z	200	added ('OK')	application/x-javascript	etag:%2250eb-625095f6-8d6fdc;gz%22	https://noithatmansion.vn/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-includes/js/jquery/ui/core.min0028.js	(from https://noithatmansion.vn/danh-muc-san-pham/san-pham/)
22:07:15	37731/37731	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/danh-muc-san-pham/san-pham/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/danh-muc-san-pham/san-pham/feed/index.html	(from https://noithatmansion.vn/danh-muc-san-pham/san-pham/)
22:07:15	3411/3411	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d53-625095f6-8d6fdb;gz%22	https://noithatmansion.vn/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-includes/js/jquery/ui/mouse.min0028.js	(from https://noithatmansion.vn/danh-muc-san-pham/san-pham/)
